building_id,building_code,building_block,building_coord_x,building_coord_y,demand_kwh,max_pv_gen_kwh,max_pv_size_kw,existing_pv_size_kw,pv_possible,minergie
B2366075,2366075,Z1238,682415,247596,44039.7685,20040.4973,21,0,1,0
B2366079,2366079,Z0064,681991,247786,107962.0956,45389.6953,49,0,1,0
B2366082,2366082,Z0677,682072,247401,223875.535,73132.13,78,0,1,0
B2366083,2366083,Z0194,682059,247658,262469.1976,82991.6095,88,0,1,0
B2366109,2366109,Z0121,682242,247320,160275.1734,59747.2312,63,0,1,1
B2366116,2366116,Z1147,682020,247658,7281.4813,20973.9596,24,0,1,0
B2366125,2366125,Z1440,681812,247785,203789.6739,214731.036,295,0,1,0
B2366128,2366128,Z0121,682216,247350,621857.53,348601.5295,371,0,1,1
B2366129,2366129,Z0148,681904,247687,669869.9443,232665.7177,248,0,1,0
B2366130,2366130,Z0126,682310,247408,83051.2893,65707.59,71,0,1,0
B2366139,2366139,Z0192,681978,247533,79718.038,54646.36,61,0,1,0
B2366155,2366155,Z1356,682342,248019,37494.7565,24786.7272,26,0,1,0
B2366160,2366160,Z0193,681861,247593,96714.9118,82315.4817,87,0,1,0
B2366163,2366163,Z1176,682270,247170,29721.9208,42277.9845,45,0,1,0
B2366180,2366180,Z1199,682117,247524,12069.5979,46571.8245,49,0,1,0
B2366191,2366191,Z1191,682116,247567,4261.0001,17796.0474,19,0,1,0
B2366198,2366198,Z1145,682094,247700,19685.541,14440.5429,16,0,1,0
B2366215,2366215,Z1171,682137,247501,6841.1864,23733.5519,25,0,1,0
B2366220,2366220,Z1528,682040,247359,0,16860.7273,20,0,1,0
B2366233,2366233,Z1172,682331,247854,19079.9753,15445.6691,16,0,1,0
B2366238,2366238,Z0126,682341,247360,50606.6145,28269.5445,30,0,1,0
B2366247,2366247,Z1238,682423,247583,67969.7245,31602.3227,33,0,1,0
B2366260,2366260,Z0356,682305,247684,2578.7342,45319.0854,48,0,1,0
B2366263,2366263,Z1219,682320,248037,29087.512,31076.32,32,0,1,0
B2366264,2366264,Z0126,682354,247351,93214.4856,37132.4288,40,0,1,0
B2366271,2366271,Z0353,682371,247610,43591.4975,22091.8024,24,0,1,0
B2366275,2366275,Z0236,681197,247995,358766.213,146376.524,156,0,1,0
B2366281,2366281,Z1179,682228,247252,199366.8087,92257.9488,98,0,1,0
B2366282,2366282,Z1649,682310,247325,2158.922,0,17,0,0,0
B2366295,2366295,Z1529,682027,247380,62427.8026,68736.4311,78,0,1,0
B2366306,2366306,Z1203,682053,247860,141744.9256,52438.2535,55,0,1,0
B2366308,2366308,Z1212,682364,248010,9106.6057,7307.4631,10,0,1,0
B2366310,2366310,Z1172,682321,247832,3195.932,14657.6247,15,0,1,0
B2366315,2366315,Z1073,682301,247789,27826.5619,41356.8281,44,0,1,0
B2366319,2366319,Z1973,682040,247845,5432.014,8787.0857,12,0,1,0
B2366321,2366321,Z1179,682227,247229,79481.7842,36780.5776,39,0,1,0
B2366345,2366345,Z1223,682350,247955,6278.1574,23230.9894,24,0,1,0
B2366357,2366357,Z1213,682259,247927,36457.8948,20401.7402,21,0,1,0
B2366364,2366364,Z0678,682053,247378,35298.232,61528.13,67,0,1,0
B2366369,2366369,Z1193,682138,247231,21026.2642,84442.3772,90,0,1,0
B2366379,2366379,Z1160,681899,247490,26607.8927,14642.3021,15,0,1,0
B2366387,2366387,Z0236,681158,247929,5907.8536,17358.7545,18,0,1,0
B2366412,2366412,Z0022,681857,247933,0,0,30,0,1,0
B2366420,2366420,Z1176,682305,247141,50553.3945,84401.1045,89,0,1,0
B2366432,2366432,Z0013,681772,247927,24529.0349,65363.8245,101,0,1,0
B2366434,2366434,Z0013,681778,247886,26818.8842,54973.6212,85,0,1,0
B2366447,2366447,Z0009,682138,247635,214028.561,472611.8515,765,0,1,0
B2366486,2366486,Z0071,681470,247862,22934.0847,31528.2699,34,0,1,0
B2366593,2366593,Z0251,682173,247450,110278.8807,69172.4991,76,0,1,0
B2366596,2366596,Z1147,682040,247688,35410.4819,26745.3177,30,0,1,0
B2366622,2366622,Z0580,682264,246488,39276.2022,23355.9399,25,0,1,0
B2366646,2366646,Z0042,682190,245819,11976.4618,31141.98,37,0,1,0
B2366671,2366671,Z1256,682375,246457,151839.2025,141360.7279,151,0,1,0
B2366674,2366674,Z1455,682403,246525,23589.26,52705.5,56,0,1,0
B2366706,2366706,Z1476,682167,246181,5434.7664,29532.6533,31,0,1,1
B2366710,2366710,Z1270,682230,246284,7586.572,23185.44,25,0,1,0
B2366716,2366716,Z1517,682429,246073,61231.97,119608,123,0,1,0
B2366727,2366727,Z1411,682470,246671,2559.4605,12962.2545,14,0,1,0
B2366728,2366728,Z1263,682375,246723,3212.7573,15813.9897,16,0,1,0
B2366756,2366756,Z1519,682240,246654,40362.217,90505.44,101,0,1,0
B2366757,2366757,Z0140,682326,246606,196590.9627,408165.9853,454,0,1,0
B2366765,2366765,Z1508,682077,246015,86058.0328,54941.625,60,0,1,0
B2366780,2366780,Z1515,682150,246200,6634.4437,21182.9993,22,0,1,0
B2366783,2366783,Z1462,682161,246040,5310.661,10350.18,14,0,1,0
B2366810,2366810,Z1254,682147,246302,227926.2834,153237.7245,166,0,1,0
B2366815,2366815,Z0589,682254,246729,24003.6731,49367.3294,52,0,1,0
B2366817,2366817,Z0566,682044,245777,68588.9922,53489.1677,58,0,1,0
B2366823,2366823,Z1260,682426,246273,13037.217,31460.69,33,0,1,0
B2366826,2366826,Z1310,682202,245764,93372.466,52113.64,57,0,1,0
B2366874,2366874,Z1486,682253,246143,39096.129,32062.93,34,0,1,0
B2366915,2366915,Z1551,682163,245868,34664.0914,37016.1622,40,0,1,0
B2366930,2366930,Z0124,682207,246333,106785.4523,36709.277,39,0,1,0
B2366932,2366932,Z1376,682285,246851,23841.745,85401.19,90,0,1,0
B2370931,2370931,Z1679,681431,246365,0,0,14,0,1,0
B2370933,2370933,Z1124,681928,247077,58303.1392,42395.5742,45,0,1,0
B2370935,2370935,Z0674,681806,247209,88841.267,62597.7447,66,0,1,0
B2370957,2370957,Z1006,681402,247219,101322.9149,42335.1319,45,0,1,0
B2370961,2370961,Z0048,681602,246447,1869247.801,875385.74,931,0,1,0
B2370968,2370968,Z0049,681646,246527,297182.082,183835.41,199,0,1,0
B2370974,2370974,Z0215,680968,247756,2832.9604,31086.3296,33,0,1,0
B2370982,2370982,Z1072,681971,247227,164101.4327,59593.8702,63,0,1,0
B2370986,2370986,Z0167,680680,247998,7818.9967,27114.4463,28,0,1,0
B2371000,2371000,Z0547,681835,246619,278817.8564,260284.9569,277,0,1,0
B2371037,2371037,Z0706,680627,247080,16586.8242,31060.12,33,0,1,0
B2371039,2371039,Z0325,681543,247596,61605.121,35338.54,37,0,1,0
B2371041,2371041,Z0117,681290,246161,229292.0004,262135.355,289,0,1,0
B2371042,2371042,Z1088,681688,246703,5314.3148,24714.1686,26,0,1,0
B2371056,2371056,Z1055,681539,247162,45047.3409,22104.985,23,0,1,0
B2371057,2371057,Z1695,681521,247425,40017.827,17457.1067,18,0,1,0
B2371059,2371059,Z0272,681164,247651,36780.501,0,45,0,0,0
B2371066,2371066,Z0434,681688,245955,1632083.868,1444691.69,1548,0,1,0
B2371078,2371078,Z1135,681703,247430,40653.3498,35308.2839,37,0,1,0
B2371080,2371080,Z0441,681841,246008,14779.8804,38903.9354,42,0,1,0
B2371083,2371083,Z1709,681737,246632,2349.8405,0,11,0,0,0
B2371084,2371084,Z1709,681735,246627,2349.8405,0,11,0,0,0
B2371089,2371089,Z0685,681849,246112,127505.198,66277.671,71,0,1,0
B2371091,2371091,Z0283,681320,247601,4989.264,15698.3715,16,0,1,0
B2371096,2371096,Z0286,681336,247622,70525.7493,71429.4447,76,0,1,0
B2371103,2371103,Z1020,681414,246573,9156.442,28157.9208,30,0,1,0
B2371105,2371105,Z1107,681771,246770,32116.332,39088.92,48,0,1,0
B2371110,2371110,Z0458,681772,245902,79913.987,77678.33,88,0,1,0
B2371114,2371114,Z1117,681695,246880,0,0,24,0,1,0
B2371117,2371117,Z1708,681702,246636,8286.2709,0,21,0,0,0
B2371120,2371120,Z0675,681778,247240,459.0795,11489.6483,14,0,1,0
B2371122,2371122,Z1141,681648,247482,23516.285,0,27,0,0,0
B2371123,2371123,Z0675,681763,247224,6436.8858,12017.908,14,0,1,0
B2371136,2371136,Z0818,680903,247043,20711.3794,55970.2382,59,0,1,0
B2371137,2371137,Z0480,681388,245904,4400.8715,30413.3537,32,0,1,0
B2371142,2371142,Z0868,680987,247162,32369.299,29360.46,31,0,1,0
B2371145,2371145,Z1104,681594,247329,11236,9249.2366,13,0,1,0
B2371154,2371154,Z1128,681767,247101,0,0,75,0,1,0
B2371155,2371155,Z0280,681269,247691,21698.3074,44963.9336,65,0,1,0
B2371157,2371157,Z0282,681403,247729,29762.1027,36027.2166,38,0,1,0
B2371165,2371165,Z0918,681037,247089,118670.171,85278.07,90,0,1,0
B2371173,2371173,Z0302,681411,247416,50872.85,107309.63,114,0,1,0
B2371188,2371188,Z0247,681106,247723,3857.066,0,29,0,0,0
B2371195,2371195,Z0682,681804,246145,26921.7996,48908.7704,52,0,1,0
B2371200,2371200,Z0476,681438,245880,1483.2934,8299.069,8,0,1,0
B2371205,2371205,Z0180,680954,247966,0,23527.05,25,0,1,0
B2371209,2371209,Z0649,681833,247061,965900.2021,450071.8048,479,0,1,0
B2371210,2371210,Z0554,681789,246395,154737.575,89847.07,96,0,1,0
B2371214,2371214,Z0005,681753,246144,872746.88,406747.38,433,0,1,0
B2371216,2371216,Z1541,681296,245826,12194.4524,68701.0074,75,0,1,0
B2371238,2371238,Z0182,681054,247907,253771.962,252204.86,277,0,1,0
B2371240,2371240,Z1066,681500,246092,206644.6325,246471.044,266,0,1,0
B2371246,2371246,Z0473,681448,246023,67150.85,43140.13,46,0,1,0
B2371247,2371247,Z1737,681765,246469,0,32559.3514,34,0,1,0
B2371275,2371275,Z0291,681412,247548,71904.077,284562.09,302,0,1,0
B2371280,2371280,Z0443,681513,246227,18157.4812,40072.4807,43,0,1,0
B2371285,2371285,Z0447,681474,246258,291612.133,115615.69,124,0,1,0
B2371300,2371300,Z0113,681370,246230,64111.4518,79127.0778,84,0,1,0
B2371301,2371301,Z0080,682063,247067,248332.6869,163445.123,174,0,1,0
B2371303,2371303,Z0652,681461,246867,8618.089,57921.08,64,0,1,0
B2371313,2371313,Z0531,681039,245894,34572.1002,108800.0191,118,0,1,0
B2371314,2371314,Z0674,681758,247184,86894.4368,32890.3404,35,0,1,0
B2371326,2371326,Z0506,681515,245924,116145.114,124596.86,137,0,1,0
B2371335,2371335,Z0502,681470,245935,11438.1252,26007.52,27,0,1,0
B2371337,2371337,Z0118,681124,246134,213720.7441,137058.7297,146,0,1,0
B2371340,2371340,Z0671,681784,247338,198519.3914,77010.1571,81,0,1,0
B2371342,2371342,Z1092,681711,247307,4006.1203,14727.7026,15,0,1,0
B2371343,2371343,Z0956,681290,245952,63650.6512,90573.3096,96,0,1,0
B2371345,2371345,Z0027,681585,247135,3555.9683,20425.1373,21,0,1,0
B2371350,2371350,Z0178,680962,247934,50173.8162,67057.2824,73,0,1,1
B2371354,2371354,Z0719,680699,247315,17684.406,37369.8,41,0,1,0
B2371357,2371357,Z1017,681498,247016,3617.423,25136.97,27,0,1,0
B2371361,2371361,Z1597,680540,247451,5942.858,41001.99,44,0,1,0
B2371363,2371363,Z0867,680960,247142,47392.3062,51362.116,54,0,1,0
B2371364,2371364,Z0114,681413,246200,150910.0067,114393.9944,122,0,1,0
B2371374,2371374,Z0797,680435,246960,6433.368,27841.81,29,0,1,0
B2371375,2371375,Z0323,681488,247651,93955.0296,60679.525,64,0,1,0
B2371377,2371377,Z0671,681800,247357,210013.1788,85141.6643,90,0,1,0
B2371384,2371384,Z0482,681749,246295,217122.8198,141501.0078,150,0,1,0
B2371386,2371386,Z0482,681686,246289,47576.9784,159130.6416,169,0,1,0
B2371392,2371392,Z0725,680708,247239,52982.131,75766.06,81,0,1,0
B2371397,2371397,Z0189,681868,247242,212992.729,101537.9588,108,0,1,0
B2371400,2371400,Z1134,681668,247386,45365.0981,93089.1308,100,0,1,0
B2371401,2371401,Z0432,681753,246039,375352.239,369625.7,393,0,1,1
B2371405,2371405,Z0032,681423,246090,28815.5059,83722.6125,89,0,1,0
B2371408,2371408,Z0670,681685,247236,167056.5174,62518.943,66,0,1,0
B2371412,2371412,Z0684,681866,246215,187351.46,77838.5964,83,0,1,0
B2371415,2371415,Z1134,681642,247415,23995.3178,53592.0786,57,0,1,1
B2371417,2371417,Z0676,681743,247356,11474.0858,35454.0509,56,0,1,0
B2371422,2371422,Z1615,681738,247474,4148.72,71231.13,82,0,1,0
B2371423,2371423,Z0216,680872,247466,26100.552,247606.85,263,0,1,0
B2371426,2371426,Z1112,681736,247425,90608.0433,34079.1734,36,0,1,0
B2371428,2371428,Z1116,681683,246917,231062.502,249906.1756,367,0,1,0
B2371433,2371433,Z0763,680456,246822,336215.891,195424.06,208,0,1,0
B2371436,2371436,Z0285,681360,247576,40119.5237,15927.5231,16,0,1,0
B2371437,2371437,Z0099,681319,246337,640378.686,223902.5,239,0,1,0
B2371440,2371440,Z0433,681815,246049,11910.5717,147298.7374,157,0,1,0
B2371445,2371445,Z0281,681275,247784,139449.9517,55693.009,59,0,1,0
B2371446,2371446,Z0827,680494,246185,21546.1293,36020.7012,38,0,1,0
B2371457,2371457,Z0058,681618,246366,7545.462,64524.78,77,0,1,0
B2371471,2371471,Z1058,681406,246982,200697.5931,181676.2205,199,0,1,0
B2371472,2371472,Z0097,680988,246320,293324.8139,77617.015,82,0,1,0
B2371473,2371473,Z0097,680982,246336,270292.1351,77617.015,82,0,1,0
B2371474,2371474,Z1695,681528,247378,49023.0486,39923.644,42,0,1,0
B2371475,2371475,Z1099,681639,247302,37645.9008,62742.4918,66,0,1,0
B2371479,2371479,Z0031,681037,247219,25265.8356,60924.4144,64,0,1,0
B2371483,2371483,Z0912,681034,246862,686807.4,533544.96,568,0,1,0
B2373048,2373048,Z0190,681935,247384,5693.9189,32027.2253,34,0,1,0
B2373054,2373054,Z0566,682006,245938,31644.6742,62431.1259,67,0,1,0
B2373203,2373203,Z0903,680982,246600,26098.742,49780.95,53,0,1,0
B2373351,2373351,Z0899,680832,246506,1791.2414,10778.819,11,0,1,0
B2373448,2373448,Z0917,680996,246706,14965.4196,48910.3003,52,0,1,0
B2373449,2373449,Z0962,681140,246697,11317.4748,41416.5103,44,0,1,0
B2373479,2373479,Z0195,682274,247605,166986.3079,145831.6145,155,0,1,0
B2373489,2373489,Z0944,681181,247020,5676.5614,24198.7192,26,0,1,0
B2373552,2373552,Z1364,682336,246804,12400.343,75740.35,80,0,1,0
B2373553,2373553,Z1371,682345,246828,3002.261,21759.6776,24,0,1,0
B2373593,2373593,Z0553,681753,246384,30461.103,103153.41,110,0,1,0
B2373596,2373596,Z0938,681129,246775,13629.3798,41965.1016,44,0,1,0
B2373611,2373611,Z1687,682009,247410,11333.1876,34289.5006,39,0,1,0
B2373645,2373645,Z1687,682025,247416,11333.1876,34289.5006,39,0,1,0
B2373654,2373654,Z0908,681007,246770,12722.0634,44351.0334,47,0,1,0
B2373655,2373655,Z0916,681053,246789,14481.281,37458.51,39,0,1,0
B2373656,2373656,Z0949,681097,246780,11901.603,38420.73,40,0,1,0
B2373657,2373657,Z1849,681114,246741,11902.158,37699.6,40,0,1,0
B2373663,2373663,Z1191,682087,247540,9871.3169,41227.5099,45,0,1,0
B2373668,2373668,Z1470,682128,246149,6582.003,27498.81,29,0,1,0
B2373850,2373850,Z0060,680965,246467,500043.495,213458.86,227,0,1,0
B2373851,2373851,Z0995,681264,246964,3611.725,14508.17,15,0,1,0
B2373927,2373927,Z0439,681597,246180,0,70684.6238,75,0,1,0
B2373930,2373930,Z0781,680919,246724,15561.784,51256.45,54,0,1,0
B2377485,2377485,Z0153,682268,245889,10570.1738,46767.2595,49,0,1,0
B2377822,2377822,Z1065,681490,245805,729275.1913,546867.0449,583,0,1,0
B2377841,2377841,Z0938,681166,246735,13276.5354,40877.1174,43,0,1,0
B2377845,2377845,Z0908,681025,246766,11454.5516,39932.2958,42,0,1,0
B2377846,2377846,Z0908,681054,246760,11454.5516,39932.2958,42,0,1,0
B2377847,2377847,Z0917,681001,246726,12761.5031,44617.2332,47,0,1,0
B2377848,2377848,Z0917,681032,246720,8738.157,31278.0604,33,0,1,0
B2377849,2377849,Z0917,681064,246713,12507.558,44770.5571,47,0,1,0
B2377850,2377850,Z0917,681056,246675,11756.9414,40170.8423,42,0,1,0
B2377851,2377851,Z0917,681034,246659,9154.2597,31278.0604,33,0,1,0
B2377892,2377892,Z1766,682155,247511,1196.931,5404.53,8,0,1,0
B302002492,302002492,Z0203,682023,246492,16359.9263,54958.7196,59,0,1,0
B302003117,302003117,Z0640,681849,247015,24423.45,63534.64,72,0,1,0
B302003305,302003305,Z1859,680359,246796,0,4049.73,4,0,1,0
B302003311,302003311,Z0212,680721,247942,0,20546.87,25,0,1,0
B302003319,302003319,Z1708,681717,246633,16301.7741,0,13,0,0,0
B302003337,302003337,Z0864,681861,246815,6158.4471,7249.8745,7,0,1,0
B302003345,302003345,Z1713,681743,246549,20470.5262,8720.7593,15,0,1,0
B302003349,302003349,Z0646,681722,247050,858.8205,0,0,0,0,0
B302003350,302003350,Z1039,681437,246903,8811.776,100438.71,108,0,1,0
B302003352,302003352,Z1420,681248,245733,3401.011,8229.15,8,0,1,0
B302003357,302003357,Z0646,681719,247047,1046.6875,0,0,0,0,0
B302003358,302003358,Z1817,681526,246828,0,2358.33,2,0,1,0
B302003379,302003379,Z1135,681685,247437,2128.7372,7192.4282,7,0,1,0
B302003389,302003389,Z1644,681877,246630,3693.747,20193.65,21,0,1,0
B302003392,302003392,Z0920,680796,247797,7052.848,36681.66,39,0,1,0
B302003404,302003404,Z1647,681830,246800,4895.8018,6024.8242,6,0,1,0
B302003407,302003407,Z0288,681248,247511,1627.4982,8808.0331,9,0,1,0
B302003408,302003408,Z1647,681825,246807,2339.1053,2878.5271,3,0,1,0
B302003409,302003409,Z0992,681350,246961,36384.243,161860.79,173,0,1,0
B302003414,302003414,Z0188,681149,247851,5906.5534,17581.6841,18,0,1,0
B302003417,302003417,Z1144,681716,246817,0,0,4,0,1,0
B302003420,302003420,Z1144,681720,246812,0,0,8,0,1,0
B302003422,302003422,Z0871,680713,246485,2020.533,23740.85,25,0,1,0
B302003423,302003423,Z1578,680792,247918,6748.576,7564.2,8,0,1,0
B302003427,302003427,Z0818,680927,246972,123.1283,2118.7472,2,0,1,0
B302003431,302003431,Z1064,681407,247072,703.7916,14680.4232,16,0,1,0
B302003432,302003432,Z1580,681330,247745,0,14685.8165,18,0,1,0
B302003433,302003433,Z0953,681219,246994,278.2407,7902.6325,8,0,1,0
B302003434,302003434,Z1579,680852,247859,0,23756.11,25,0,1,0
B302003443,302003443,Z1104,681583,247343,11765.9999,9685.5214,14,0,1,0
B302003445,302003445,Z1577,681129,247589,17324.7612,102428.8881,109,0,1,0
B302003451,302003451,Z0280,681261,247707,14261.5773,29553.3013,42,0,1,0
B302003457,302003457,Z0316,681241,247822,9912.4385,4012.5628,4,0,1,0
B302003461,302003461,Z1816,681518,246828,0,2473,2,0,1,0
B302003467,302003467,Z1614,681112,247574,0,0,0,0,1,0
B302003471,302003471,Z0457,681677,245864,38510.4135,92178.1493,98,0,1,0
B302003474,302003474,Z0183,680996,247911,64734.416,159095.45,189,0,1,0
B302003475,302003475,Z1819,681553,246732,0,2026.445,2,0,1,0
B302003476,302003476,Z1819,681554,246730,0,2026.445,2,0,1,0
B302003481,302003481,Z0306,681527,247511,5238.2552,0,14,0,0,0
B302003482,302003482,Z0919,681030,247533,4970.667,34512.45,38,0,1,0
B302003486,302003486,Z0213,680477,247763,12312.372,235410.37,251,0,1,0
B302003487,302003487,Z1647,681847,246806,2566.1904,21086.8847,24,0,1,0
B302003490,302003490,Z1696,681355,247034,11271.5602,6432.3005,13,0,1,0
B302003491,302003491,Z1696,681346,247044,5024.6714,5734.8221,11,0,1,0
B302003492,302003492,Z1696,681363,247024,772.8814,5889.8173,12,0,1,0
B302003493,302003493,Z0547,681857,246423,4213.7225,9634.4283,10,0,1,0
B302003494,302003494,Z1064,681399,247078,146.5781,6079.7712,6,0,1,0
B302003497,302003497,Z1820,681493,246789,2394.865,5006.93,5,0,1,0
B302003499,302003499,Z0214,680660,247911,4931.2108,69732.9841,74,0,1,0
B302003500,302003500,Z0958,681168,246557,0,66363.87,71,0,1,0
B302003502,302003502,Z1714,681329,247063,4953.83,9781.79,12,0,1,0
B302003512,302003512,Z0967,681191,246520,156240.987,186385.15,225,0,1,0
B302003514,302003514,Z0188,681106,247891,315.7175,17738.6634,18,0,1,0
B302003522,302003522,Z0483,681367,245768,159.5236,4956.4965,5,0,1,0
B302003523,302003523,Z0312,681237,247427,31979.6039,47122.2813,76,0,1,0
B302003525,302003525,Z0304,681480,247560,1193.1876,7222.2879,11,0,1,0
B302003527,302003527,Z0970,681322,246757,139.2792,4227.2426,4,0,1,0
B302003531,302003531,Z0179,680958,247986,154.6743,6583.8377,7,0,1,0
B302003534,302003534,Z1065,681542,245812,339312.4276,254442.7492,272,0,1,0
B302003535,302003535,Z1065,681586,245813,206187.2083,154615.1448,165,0,1,0
B302003539,302003539,Z1797,681844,246349,0,6960.52,7,0,1,0
B302003542,302003542,Z0308,681316,247328,24591.1569,124143.2563,133,0,1,0
B302003547,302003547,Z0649,681802,247029,514448.7469,141211.1952,150,0,1,0
B302003558,302003558,Z0255,681151.87,247429.95,6750.9626,41276.0003,83,0,1,0
B302003572,302003572,Z0101,681406,246363,7883.262,95503.2518,103,0,1,0
B302003579,302003579,Z1541,681278,245835,1678.133,25844.6647,28,0,1,0
B302003587,302003587,Z1576,680898,247911,0,4989.65,6,0,1,0
B302003596,302003596,Z1916,681143,246046,0,0,0,0,1,0
B302003599,302003599,Z0280,681249,247698,10543.2123,21847.9851,39,0,1,0
B302003601,302003601,Z1813,681519,246873,0,7675.57,8,0,1,0
B302003604,302003604,Z0465,681537,245887,154.9691,4622.6771,4,0,1,0
B302003605,302003605,Z0306,681538,247510,14342.8415,0,39,0,0,0
B302003606,302003606,Z1780,681708,246734,0,0,3,0,1,0
B302003607,302003607,Z1780,681711,246732,0,0,3,0,1,0
B302003608,302003608,Z1780,681713,246729,0,0,3,0,1,0
B302003611,302003611,Z1451,681054,247674,0,7043.71,7,0,1,0
B302003613,302003613,Z1595,681742,247252,0,51.18,8,0,1,0
B302003614,302003614,Z1580,681338,247746,0,4079.3935,5,0,1,0
B302003620,302003620,Z1066,681546,246031,264455.5165,198991.346,216,0,1,0
B302003626,302003626,Z1011,681493,247256,11669.451,32091.35,37,0,1,0
B302003633,302003633,Z1620,681753,247336,0,0,24,0,1,0
B302003639,302003639,Z1651,681043,247339,5260.8035,3319.2701,14,0,1,0
B302003647,302003647,Z1609,681893,247089,0,10356.21,24,0,1,0
B302003651,302003651,Z1350,681949,246807,0,9740.65,10,0,1,0
B302003658,302003658,Z1651,681058,247337,272.6793,2460.1649,10,0,1,0
B302003659,302003659,Z1651,681045,247345,298.6487,2694.4663,11,0,1,0
B302003660,302003660,Z1651,681054,247333,3608.7017,2499.2151,10,0,1,0
B302003661,302003661,Z1587,681104,247289,1563.467,7240.89,9,0,1,0
B302003662,302003662,Z1610,681849,247145,0,12906.9811,16,0,1,0
B302003663,302003663,Z1610,681841,247152,0,10083.5789,12,0,1,0
B302003670,302003670,Z0110,681204,246211,0,0,0,0,1,0
B302003672,302003672,Z0827,680496,246198,21587.3656,5662.643,6,0,1,0
B302003673,302003673,Z1790,681001,247065,2983.471,18405.3,23,0,1,0
B302003674,302003674,Z0911,681004,247090,0,31357.07,35,0,1,0
B302003675,302003675,Z1611,682057,246999,0,22881.61,24,0,1,0
B302003677,302003677,Z0317,681546,247665,12216.308,27038.5413,28,0,1,0
B302003679,302003679,Z0187,680960,247835,3665.289,0,8,0,0,0
B302003680,302003680,Z1795,681781,246367,2176.856,4381.2034,6,0,1,0
B302003687,302003687,Z1651,681037,247350,246.7098,2225.8635,9,0,1,0
B302003688,302003688,Z1652,681028,247356,0,4943.82,6,0,1,0
B302003689,302003689,Z1588,681012,247368,422.921,10487.18,12,0,1,0
B302003692,302003692,Z0445,681488,246318,10975.161,22401.98,28,0,1,0
B302003696,302003696,Z0491,681726,246337,8401.7237,4511.304,4,0,1,0
B302003697,302003697,Z0114,681398,246179,1405.5567,15127.8834,16,0,1,0
B302003700,302003700,Z1388,680774,246534,0,9099.9209,9,0,1,0
B302003712,302003712,Z0080,682029,247073,15337.0556,7278.9326,7,0,1,0
B302003714,302003714,Z1453,682010,247087,8008.13,0,12,0,0,0
B302003718,302003718,Z0059,681582,246320,0,5366.5656,6,0,1,0
B302003727,302003727,Z1706,681643,246677,0,0,3,0,1,0
B302003728,302003728,Z0546,681788,246472,1127.8832,30133.4396,33,0,1,0
B302003732,302003732,Z1915,681063,246010,0,1371.8,1,0,1,0
B302003733,302003733,Z0106,681186,246247,0,24435.64,31,0,1,0
B302003735,302003735,Z0933,681214,247023,423.8756,11871.6848,13,0,1,0
B302003736,302003736,Z0528,681028,245972,102.8179,2015.4542,2,0,1,0
B302003739,302003739,Z1594,681772,247214,0,0,18,0,1,0
B302003740,302003740,Z0107,681188,246224,0,22781.36,29,0,1,0
B302003741,302003741,Z1739,681424,245772,4213.436,9196.74,10,0,1,0
B302003745,302003745,Z0854,680574,247554,0,10924.56,11,0,1,0
B302003746,302003746,Z0800,680566,247016,15421.7062,19834.3794,21,0,1,0
B302003749,302003749,Z0767,680805,246580,3465.682,16921.41,18,0,1,0
B302003752,302003752,Z0316,681240,247814,1006.5439,5647.3107,6,0,1,0
B302003756,302003756,Z0295,680641,246078,5352.779,82102.3368,88,0,1,0
B302003757,302003757,Z0295,680610,246103,5947.0555,65155.3614,69,0,1,0
B302003760,302003760,Z0968,681208,245695,0,7176.13,8,0,1,0
B302003761,302003761,Z1589,681646,247275,0,8379.02,12,0,1,0
B302003772,302003772,Z1620,681764,247345,0,0,8,0,1,0
B302003773,302003773,Z1620,681773,247352,0,0,18,0,1,0
B302003781,302003781,Z0723,680460,247337,78170.085,121738.66,130,0,1,0
B302003782,302003782,Z0691,680429,247259,11634.2615,95455.1529,102,0,1,0
B302003783,302003783,Z0691,680451,247307,21528.8203,176636.6382,189,94,1,0
B302003799,302003799,Z1598,680558,247437,1476.095,13326.66,15,0,1,0
B302003809,302003809,Z0731,680866,247138,32018.7944,91180.5501,97,0,1,0
B302003811,302003811,Z0772,680800,246811,540.2592,16762.082,17,0,1,0
B302003814,302003814,Z0736,680902,247363,267.6677,57324.4716,60,0,1,0
B302003815,302003815,Z1599,680896,247349,0,7437.14,9,0,1,0
B302003835,302003835,Z0332,680360,247627,398.5568,10953.8931,11,0,1,0
B302003836,302003836,Z0078,680399,246913,25255.2618,66646.2818,71,0,1,0
B302003854,302003854,Z1601,680502,247542,0,17998.61,19,0,1,0
B302003857,302003857,Z0482,681718,246292,40919.0467,136861.6305,146,0,1,0
B302003861,302003861,Z1626,680408,247366,354.5334,11809.3472,12,0,1,0
B302003862,302003862,Z1623,680383,247331,354.4254,11629.2246,12,0,1,0
B302003863,302003863,Z1625,680363,247296,354.3887,11289.4831,12,0,1,0
B302003891,302003891,Z1941,681233,246431,0,0,12,0,1,0
B302003902,302003902,Z0027,681624,247120,33226.978,76100.1083,81,0,1,0
B302003910,302003910,Z0684,681846,246209,8414.8784,58268.5901,62,0,1,0
B302003918,302003918,Z1760,681848,247270,0,0,9,0,1,0
B302003922,302003922,Z1088,681714,246698,6679.6658,14416.5983,15,0,1,0
